SKU_ID,ASIN,Product_Title,Brand,Category,Seller_Name,MRP_INR,Selling_Price_INR,Base_Discount_%,Stock_Quantity,Rating,Total_Reviews,Is_Prime,Product_URL,July_Total_Revenue_INR,July_Order_Count
RKWI-L'O-HEA-12474,B0YK83GSGC,L'Oreal Health & Wellness Product (100g),L'Oreal,Health & Wellness,Appario Retail Private Ltd,591.54,459.63,22.3,44,4.8,17877,True,https://www.amazon.in/dp/B0YK83GSGC,5055.93,4.0
RKWI-DOV-BAB-15766,B05P0IJHP4,Dove Baby Care Product (Pack of 2),Dove,Baby Care,Cloudtail India,1895.35,1681.18,11.3,15,4.6,13153,False,https://www.amazon.in/dp/B05P0IJHP4,5043.54,2.0
RKWI-COL-HOM-16148,B0TWYQ5RLA,Colgate Home Care Product (Single Unit),Colgate,Home Care,RK World InfoCom Private Limited,351.18,326.95,6.9,25,3.7,11207,True,https://www.amazon.in/dp/B0TWYQ5RLA,4976.92,6.0
RKWI-PON-HOM-15054,B0XC9AA8NE,Pond's Home Care Product (250ml),Pond's,Home Care,RK World InfoCom Private Limited,1477.72,1232.42,16.6,18,4.6,9788,True,https://www.amazon.in/dp/B0XC9AA8NE,4929.68,3.0
RKWI-NIV-BEA-14566,B003RK3MZG,Nivea Beauty & Hygiene Product (Pack of 3),Nivea,Beauty & Hygiene,RK World InfoCom Private Limited,606.45,445.74,26.5,18,4.1,22929,True,https://www.amazon.in/dp/B003RK3MZG,4903.14,4.0
RKWI-NIV-HEA-15674,B01UZUKPIH,Nivea Health & Wellness Product (100g),Nivea,Health & Wellness,RK World InfoCom Private Limited,309.51,262.77,15.1,23,4.7,13009,True,https://www.amazon.in/dp/B01UZUKPIH,4778.37,4.0
RKWI-DET-BEA-12749,B033BQ85UV,Dettol Beauty & Hygiene Product (Single Unit),Dettol,Beauty & Hygiene,RK World InfoCom Private Limited,868.13,679.75,21.7,10,4.3,12965,True,https://www.amazon.in/dp/B033BQ85UV,4758.25,4.0
RKWI-L'O-ORA-13894,B073D95CEE,L'Oreal Oral Care Product (100g),L'Oreal,Oral Care,RK World InfoCom Private Limited,1515.61,1174.6,22.5,14,4.1,3894,True,https://www.amazon.in/dp/B073D95CEE,4698.4,1.0
RKWI-VAS-HOM-17229,B0SPIXCD55,Vaseline Home Care Product (250ml),Vaseline,Home Care,RK World InfoCom Private Limited,1752.42,1559.65,11.0,40,4.4,20051,False,https://www.amazon.in/dp/B0SPIXCD55,4678.950000000001,2.0
RKWI-SEN-BAB-11776,B0Q53UTIUM,Sensodyne Baby Care Product (Pack of 2),Sensodyne,Baby Care,RK World InfoCom Private Limited,1576.53,1146.14,27.3,10,3.8,10990,True,https://www.amazon.in/dp/B0Q53UTIUM,4584.56,1.0
RKWI-L'O-PER-18744,B0J13Q1JNP,L'Oreal Personal Care Product (Pack of 3),L'Oreal,Personal Care,Appario Retail Private Ltd,976.44,753.81,22.8,47,3.6,8407,True,https://www.amazon.in/dp/B0J13Q1JNP,4522.86,3.0
RKWI-L'O-HOM-16288,B0KC3DQ0E7,L'Oreal Home Care Product (Pack of 2),L'Oreal,Home Care,RK World InfoCom Private Limited,388.35,292.04,24.8,11,4.8,1071,True,https://www.amazon.in/dp/B0KC3DQ0E7,4380.6,6.0
RKWI-SUR-HEA-19103,B0YY82Y1YG,Surf Excel Health & Wellness Product (750ml),Surf Excel,Health & Wellness,RK World InfoCom Private Limited,531.86,392.51,26.2,42,3.5,6552,True,https://www.amazon.in/dp/B0YY82Y1YG,4317.61,3.0
RKWI-PON-HOM-12078,B0ZJ4O99P1,Pond's Home Care Product (250ml),Pond's,Home Care,Appario Retail Private Ltd,445.51,331.46,25.6,16,3.5,2392,False,https://www.amazon.in/dp/B0ZJ4O99P1,4308.98,5.0
RKWI-COL-BAB-10118,B0YUJ7YKTX,Colgate Baby Care Product (1L),Colgate,Baby Care,Cloudtail India,529.45,390.2,26.3,26,4.8,19250,True,https://www.amazon.in/dp/B0YUJ7YKTX,4292.2,7.0
RKWI-SEN-HOM-17829,B0VMV3UYGH,Sensodyne Home Care Product (1L),Sensodyne,Home Care,Appario Retail Private Ltd,203.1,160.25,21.1,48,4.8,15835,True,https://www.amazon.in/dp/B0VMV3UYGH,4167.7,8.0
RKWI-NIV-HOM-13639,B08D2A9RW3,Nivea Home Care Product (1L),Nivea,Home Care,RK World InfoCom Private Limited,625.08,510.07,18.4,12,4.0,6141,True,https://www.amazon.in/dp/B08D2A9RW3,4080.56,4.0
RKWI-COL-BEA-10991,B0U9SSBU7G,Colgate Beauty & Hygiene Product (500g),Colgate,Beauty & Hygiene,Cloudtail India,389.7,290.72,25.4,25,3.8,5773,False,https://www.amazon.in/dp/B0U9SSBU7G,4070.08,5.0
RKWI-DOV-HEA-10845,B072UQLN6B,Dove Health & Wellness Product (1L),Dove,Health & Wellness,Cocoblu Retail,550.39,444.16,19.3,27,4.9,12222,True,https://www.amazon.in/dp/B072UQLN6B,3997.4400000000005,3.0
RKWI-HIM-PER-15317,B0VN1BE5XN,Himalaya Personal Care Product (1L),Himalaya,Personal Care,RK World InfoCom Private Limited,122.2,103.38,15.4,45,3.9,1591,True,https://www.amazon.in/dp/B0VN1BE5XN,3983.54,7.0
RKWI-DET-BAB-10342,B0YXFIBLEJ,Dettol Baby Care Product (500g),Dettol,Baby Care,Cocoblu Retail,541.79,438.31,19.1,45,4.4,11282,True,https://www.amazon.in/dp/B0YXFIBLEJ,3944.79,3.0
RKWI-SEN-BAB-11305,B0NYKS9URX,Sensodyne Baby Care Product (Pack of 3),Sensodyne,Baby Care,Appario Retail Private Ltd,633.65,562.05,11.3,29,4.7,19167,True,https://www.amazon.in/dp/B0NYKS9URX,3934.35,3.0
RKWI-DOV-PER-14127,B01O5OGI4M,Dove Personal Care Product (Pack of 3),Dove,Personal Care,Cocoblu Retail,417.28,371.8,10.9,36,4.6,23203,True,https://www.amazon.in/dp/B01O5OGI4M,3924.69,3.0
RKWI-DET-HOM-14185,B0HV4XNUT7,Dettol Home Care Product (Pack of 3),Dettol,Home Care,RK World InfoCom Private Limited,787.58,627.7,20.3,29,4.8,13337,True,https://www.amazon.in/dp/B0HV4XNUT7,3766.2,3.0
RKWI-COL-BEA-12908,B0E23SRB3X,Colgate Beauty & Hygiene Product (1L),Colgate,Beauty & Hygiene,RK World InfoCom Private Limited,252.23,187.41,25.7,35,4.5,18951,True,https://www.amazon.in/dp/B0E23SRB3X,3748.2,7.0
RKWI-ARI-HOM-18346,B05NFJ9DRT,Ariel Home Care Product (Pack of 2),Ariel,Home Care,Appario Retail Private Ltd,445.91,360.74,19.1,45,4.4,5646,True,https://www.amazon.in/dp/B05NFJ9DRT,3607.4,4.0
RKWI-DOV-HOM-15978,B0NKW0TTAV,Dove Home Care Product (1L),Dove,Home Care,RK World InfoCom Private Limited,223.87,168.35,24.8,41,4.2,19194,True,https://www.amazon.in/dp/B0NKW0TTAV,3571.2,5.0
RKWI-HIM-BAB-13559,B02CTYFKKP,Himalaya Baby Care Product (100g),Himalaya,Baby Care,RK World InfoCom Private Limited,320.64,237.27,26.0,45,4.1,22507,False,https://www.amazon.in/dp/B02CTYFKKP,3559.05,6.0
RKWI-COL-ORA-15022,B0U8LK1NEX,Colgate Oral Care Product (Pack of 3),Colgate,Oral Care,Appario Retail Private Ltd,480.3,444.28,7.5,45,4.5,10648,True,https://www.amazon.in/dp/B0U8LK1NEX,3554.24,2.0
RKWI-SEN-HOM-17127,B0H4REAQE6,Sensodyne Home Care Product (100g),Sensodyne,Home Care,Cocoblu Retail,172.76,145.12,16.0,46,3.9,24964,True,https://www.amazon.in/dp/B0H4REAQE6,3554.11,8.0
RKWI-DET-BAB-11414,B0NKYP1M2V,Dettol Baby Care Product (100g),Dettol,Baby Care,RK World InfoCom Private Limited,297.28,212.26,28.6,48,4.5,3166,True,https://www.amazon.in/dp/B0NKYP1M2V,3438.06,6.0
RKWI-VAS-HEA-13007,B0D5EUSC74,Vaseline Health & Wellness Product (Pack of 3),Vaseline,Health & Wellness,Cocoblu Retail,292.66,213.93,26.9,32,3.6,9074,True,https://www.amazon.in/dp/B0D5EUSC74,3422.88,6.0
RKWI-NIV-BAB-10894,B043I21PU8,Nivea Baby Care Product (1L),Nivea,Baby Care,RK World InfoCom Private Limited,230.45,182.98,20.6,33,4.9,15513,True,https://www.amazon.in/dp/B043I21PU8,3351.77,3.0
RKWI-ARI-HOM-13372,B0APU975FI,Ariel Home Care Product (750ml),Ariel,Home Care,Appario Retail Private Ltd,1011.7,836.68,17.3,41,4.1,8014,True,https://www.amazon.in/dp/B0APU975FI,3346.72,3.0
RKWI-PAM-PER-12410,B0W5448M46,Pampers Personal Care Product (Pack of 2),Pampers,Personal Care,Appario Retail Private Ltd,626.35,464.13,25.9,22,4.0,9725,True,https://www.amazon.in/dp/B0W5448M46,3248.91,4.0
RKWI-DET-HOM-15555,B0KCJXH840,Dettol Home Care Product (250ml),Dettol,Home Care,RK World InfoCom Private Limited,299.88,230.61,23.1,20,3.6,1694,True,https://www.amazon.in/dp/B0KCJXH840,3228.54,6.0
RKWI-DET-PER-19878,B0HUTXOBMM,Dettol Personal Care Product (1L),Dettol,Personal Care,RK World InfoCom Private Limited,568.93,467.66,17.8,46,4.8,878,False,https://www.amazon.in/dp/B0HUTXOBMM,3221.26,2.0
RKWI-HIM-HOM-11550,B0CETH28IM,Himalaya Home Care Product (Single Unit),Himalaya,Home Care,RK World InfoCom Private Limited,354.53,319.79,9.8,17,3.6,6226,True,https://www.amazon.in/dp/B0CETH28IM,3063.2300000000005,4.0
RKWI-SEN-BEA-17799,B0QBCXF86V,Sensodyne Beauty & Hygiene Product (500g),Sensodyne,Beauty & Hygiene,RK World InfoCom Private Limited,208.21,169.48,18.6,24,3.6,14032,True,https://www.amazon.in/dp/B0QBCXF86V,3050.64,8.0
RKWI-DOV-BEA-19287,B0MPDFI0F2,Dove Beauty & Hygiene Product (1L),Dove,Beauty & Hygiene,Cloudtail India,258.2,233.15,9.7,26,3.9,21583,True,https://www.amazon.in/dp/B0MPDFI0F2,3030.95,7.0
RKWI-COL-HOM-10779,B0NUFBHGP5,Colgate Home Care Product (100g),Colgate,Home Care,RK World InfoCom Private Limited,281.64,238.27,15.4,32,3.9,1161,False,https://www.amazon.in/dp/B0NUFBHGP5,3028.96,2.0
RKWI-L'O-HOM-14549,B0I0B5DJAK,L'Oreal Home Care Product (1L),L'Oreal,Home Care,RK World InfoCom Private Limited,275.87,230.9,16.3,33,4.5,16048,True,https://www.amazon.in/dp/B0I0B5DJAK,3001.7,4.0
RKWI-COL-ORA-18877,B08QD8QMG6,Colgate Oral Care Product (750ml),Colgate,Oral Care,Appario Retail Private Ltd,639.36,487.19,23.8,19,3.9,21144,True,https://www.amazon.in/dp/B08QD8QMG6,2923.14,2.0
RKWI-DET-HOM-17312,B031VGRPI4,Dettol Home Care Product (100g),Dettol,Home Care,Appario Retail Private Ltd,134.82,112.57,16.5,38,3.5,7342,True,https://www.amazon.in/dp/B031VGRPI4,2773.35,7.0
RKWI-SEN-HOM-13981,B0OVRBQ3K9,Sensodyne Home Care Product (1L),Sensodyne,Home Care,RK World InfoCom Private Limited,344.31,249.28,27.6,26,4.5,16739,True,https://www.amazon.in/dp/B0OVRBQ3K9,2742.08,4.0
RKWI-VAS-ORA-18980,B0VFKMMAL6,Vaseline Oral Care Product (1L),Vaseline,Oral Care,Appario Retail Private Ltd,596.47,450.93,24.4,23,4.0,14249,True,https://www.amazon.in/dp/B0VFKMMAL6,2705.58,3.0
RKWI-ARI-HOM-19228,B0PN2BIOIO,Ariel Home Care Product (1L),Ariel,Home Care,Cocoblu Retail,322.84,278.61,13.7,23,3.8,16350,True,https://www.amazon.in/dp/B0PN2BIOIO,2507.4900000000002,4.0
RKWI-VAS-BEA-11984,B0ARBBR7DK,Vaseline Beauty & Hygiene Product (750ml),Vaseline,Beauty & Hygiene,Cocoblu Retail,674.07,493.42,26.8,42,4.9,9117,True,https://www.amazon.in/dp/B0ARBBR7DK,2467.1,2.0
RKWI-COL-HOM-16419,B0630RJN3R,Colgate Home Care Product (100g),Colgate,Home Care,RK World InfoCom Private Limited,220.91,186.45,15.6,17,4.0,9224,True,https://www.amazon.in/dp/B0630RJN3R,2423.85,5.0
RKWI-PAM-HEA-18157,B0E4U8CDC5,Pampers Health & Wellness Product (1L),Pampers,Health & Wellness,RK World InfoCom Private Limited,376.99,268.04,28.9,21,4.0,15488,True,https://www.amazon.in/dp/B0E4U8CDC5,2412.36,3.0
RKWI-ARI-PER-17765,B0LUC8L9V3,Ariel Personal Care Product (Pack of 2),Ariel,Personal Care,Cloudtail India,250.32,216.28,13.6,24,3.8,18930,True,https://www.amazon.in/dp/B0LUC8L9V3,2379.08,3.0
RKWI-DOV-BAB-15520,B0KI52UWYM,Dove Baby Care Product (750ml),Dove,Baby Care,RK World InfoCom Private Limited,160.36,119.95,25.2,47,4.6,2300,True,https://www.amazon.in/dp/B0KI52UWYM,2372.02,5.0
RKWI-NIV-HEA-19548,B0DBWQ5KEO,Nivea Health & Wellness Product (1L),Nivea,Health & Wellness,RK World InfoCom Private Limited,237.29,167.76,29.3,33,4.9,9250,False,https://www.amazon.in/dp/B0DBWQ5KEO,2348.64,8.0
RKWI-PAM-ORA-19630,B0DFBRI65V,Pampers Oral Care Product (1L),Pampers,Oral Care,Appario Retail Private Ltd,201.64,184.7,8.4,49,4.8,102,False,https://www.amazon.in/dp/B0DFBRI65V,2299.8,1.0
RKWI-SEN-HOM-18598,B0V9I2QRB5,Sensodyne Home Care Product (250ml),Sensodyne,Home Care,RK World InfoCom Private Limited,302.52,225.98,25.3,20,3.9,12156,True,https://www.amazon.in/dp/B0V9I2QRB5,2259.7999999999997,4.0
RKWI-VAS-BEA-14464,B0IDI5CM15,Vaseline Beauty & Hygiene Product (100g),Vaseline,Beauty & Hygiene,RK World InfoCom Private Limited,229.22,186.81,18.5,22,4.8,21587,True,https://www.amazon.in/dp/B0IDI5CM15,2241.72,5.0
RKWI-ARI-BAB-19722,B08Z1EDUD1,Ariel Baby Care Product (500g),Ariel,Baby Care,RK World InfoCom Private Limited,857.71,706.75,17.6,49,3.9,2900,True,https://www.amazon.in/dp/B08Z1EDUD1,2120.25,2.0
RKWI-SEN-PER-11710,B0FK5MGC3E,Sensodyne Personal Care Product (Single Unit),Sensodyne,Personal Care,Appario Retail Private Ltd,282.6,230.04,18.6,24,4.2,6110,True,https://www.amazon.in/dp/B0FK5MGC3E,2070.3599999999997,3.0
RKWI-DET-ORA-11258,B0773T93X4,Dettol Oral Care Product (Single Unit),Dettol,Oral Care,RK World InfoCom Private Limited,1064.52,976.16,8.3,14,3.6,21605,True,https://www.amazon.in/dp/B0773T93X4,1952.32,2.0
RKWI-ARI-ORA-10838,B0576VILVQ,Ariel Oral Care Product (250ml),Ariel,Oral Care,RK World InfoCom Private Limited,819.68,645.09,21.3,49,4.6,21918,False,https://www.amazon.in/dp/B0576VILVQ,1935.27,3.0
RKWI-SEN-PER-17000,B0TG6KMDVH,Sensodyne Personal Care Product (500g),Sensodyne,Personal Care,RK World InfoCom Private Limited,2377.8,1864.2,21.6,13,3.8,20400,True,https://www.amazon.in/dp/B0TG6KMDVH,1864.2,1.0
RKWI-PON-ORA-12227,B00MWFS58B,Pond's Oral Care Product (100g),Pond's,Oral Care,RK World InfoCom Private Limited,1187.25,920.12,22.5,34,4.0,6237,False,https://www.amazon.in/dp/B00MWFS58B,1840.24,1.0
RKWI-SEN-BAB-19944,B09IVOI4PW,Sensodyne Baby Care Product (Single Unit),Sensodyne,Baby Care,RK World InfoCom Private Limited,149.01,105.95,28.9,18,4.5,16722,True,https://www.amazon.in/dp/B09IVOI4PW,1767.5,7.0
RKWI-SEN-ORA-14084,B09MAWOBPK,Sensodyne Oral Care Product (250ml),Sensodyne,Oral Care,RK World InfoCom Private Limited,113.59,102.0,10.2,40,4.5,10510,True,https://www.amazon.in/dp/B09MAWOBPK,1762.65,3.0
RKWI-ARI-BAB-16311,B05N0S5YD4,Ariel Baby Care Product (500g),Ariel,Baby Care,RK World InfoCom Private Limited,158.74,139.53,12.1,35,4.9,9231,True,https://www.amazon.in/dp/B05N0S5YD4,1733.04,4.0
RKWI-VAS-PER-12638,B0I0VP1DZX,Vaseline Personal Care Product (Pack of 3),Vaseline,Personal Care,RK World InfoCom Private Limited,530.33,427.98,19.3,23,3.7,19467,True,https://www.amazon.in/dp/B0I0VP1DZX,1711.92,2.0
RKWI-ARI-HEA-16604,B0X89DMP79,Ariel Health & Wellness Product (Single Unit),Ariel,Health & Wellness,RK World InfoCom Private Limited,159.51,126.97,20.4,33,4.2,21700,True,https://www.amazon.in/dp/B0X89DMP79,1650.6100000000001,4.0
RKWI-HIM-BEA-13772,B0Q6PTIPVP,Himalaya Beauty & Hygiene Product (100g),Himalaya,Beauty & Hygiene,RK World InfoCom Private Limited,137.98,106.38,22.9,24,3.9,12613,True,https://www.amazon.in/dp/B0Q6PTIPVP,1595.6999999999998,6.0
RKWI-DET-ORA-15790,B0QQMQKWN8,Dettol Oral Care Product (250ml),Dettol,Oral Care,Appario Retail Private Ltd,107.48,93.94,12.6,43,3.6,19441,True,https://www.amazon.in/dp/B0QQMQKWN8,1593.1100000000001,5.0
RKWI-SEN-HEA-10588,B00PT2DA8D,Sensodyne Health & Wellness Product (Pack of 2),Sensodyne,Health & Wellness,RK World InfoCom Private Limited,178.77,163.57,8.5,15,4.0,13385,True,https://www.amazon.in/dp/B00PT2DA8D,1588.55,3.0
RKWI-L'O-PER-14087,B0RWSB4HY6,L'Oreal Personal Care Product (Single Unit),L'Oreal,Personal Care,Appario Retail Private Ltd,123.75,110.88,10.4,12,3.9,19550,True,https://www.amazon.in/dp/B0RWSB4HY6,1552.32,5.0
RKWI-VAS-PER-12147,B0CL3O4U8I,Vaseline Personal Care Product (Single Unit),Vaseline,Personal Care,RK World InfoCom Private Limited,1022.87,772.27,24.5,42,4.4,22532,True,https://www.amazon.in/dp/B0CL3O4U8I,1544.54,2.0
RKWI-ARI-ORA-14884,B0QEH0Q6SS,Ariel Oral Care Product (100g),Ariel,Oral Care,Cocoblu Retail,230.0,171.35,25.5,10,4.2,1561,False,https://www.amazon.in/dp/B0QEH0Q6SS,1542.1499999999999,3.0
RKWI-COL-BAB-14771,B0TEY8UKNR,Colgate Baby Care Product (500g),Colgate,Baby Care,RK World InfoCom Private Limited,150.84,124.9,17.2,39,4.9,24811,False,https://www.amazon.in/dp/B0TEY8UKNR,1498.8000000000002,6.0
RKWI-PON-BAB-16202,B0SJTI9MAP,Pond's Baby Care Product (500g),Pond's,Baby Care,RK World InfoCom Private Limited,198.38,148.39,25.2,26,3.9,5397,True,https://www.amazon.in/dp/B0SJTI9MAP,1483.8999999999999,4.0
RKWI-NIV-BAB-15901,B08YJ50QF5,Nivea Baby Care Product (Single Unit),Nivea,Baby Care,RK World InfoCom Private Limited,1700.65,1460.86,14.1,12,3.7,16979,True,https://www.amazon.in/dp/B08YJ50QF5,1460.86,1.0
RKWI-COL-HEA-17608,B0FNJ62OV6,Colgate Health & Wellness Product (100g),Colgate,Health & Wellness,Appario Retail Private Ltd,204.44,153.13,25.1,16,3.9,11317,True,https://www.amazon.in/dp/B0FNJ62OV6,1378.17,4.0
RKWI-COL-ORA-16626,B0S8O3P5UM,Colgate Oral Care Product (Single Unit),Colgate,Oral Care,RK World InfoCom Private Limited,792.9,638.28,19.5,27,4.2,20238,True,https://www.amazon.in/dp/B0S8O3P5UM,1276.56,1.0
RKWI-DET-HEA-11167,B0BQGBPADU,Dettol Health & Wellness Product (Single Unit),Dettol,Health & Wellness,RK World InfoCom Private Limited,1352.69,1129.5,16.5,40,3.6,24448,False,https://www.amazon.in/dp/B0BQGBPADU,1129.5,1.0
RKWI-DET-HOM-12805,B0QOE5IOMQ,Dettol Home Care Product (100g),Dettol,Home Care,Appario Retail Private Ltd,320.06,225.32,29.6,29,3.8,13482,True,https://www.amazon.in/dp/B0QOE5IOMQ,1126.6,2.0
RKWI-PON-BAB-13903,B03ZVTPH61,Pond's Baby Care Product (Single Unit),Pond's,Baby Care,Appario Retail Private Ltd,689.52,561.27,18.6,42,3.6,15381,True,https://www.amazon.in/dp/B03ZVTPH61,1122.54,1.0
RKWI-HIM-HEA-19807,B0B1G8F0DW,Himalaya Health & Wellness Product (Pack of 3),Himalaya,Health & Wellness,RK World InfoCom Private Limited,101.41,95.12,6.2,20,4.3,15226,False,https://www.amazon.in/dp/B0B1G8F0DW,1046.3200000000002,5.0
RKWI-HIM-PER-10457,B0PVBNHI6H,Himalaya Personal Care Product (Single Unit),Himalaya,Personal Care,Appario Retail Private Ltd,137.49,129.65,5.7,24,4.0,6311,True,https://www.amazon.in/dp/B0PVBNHI6H,1037.2,3.0
RKWI-HIM-PER-11439,B0BPM9DBEZ,Himalaya Personal Care Product (1L),Himalaya,Personal Care,RK World InfoCom Private Limited,110.68,77.7,29.8,33,4.4,18441,True,https://www.amazon.in/dp/B0BPM9DBEZ,854.7,4.0
RKWI-SUR-BEA-12089,B00RNWK1S2,Surf Excel Beauty & Hygiene Product (750ml),Surf Excel,Beauty & Hygiene,RK World InfoCom Private Limited,103.48,90.65,12.4,18,4.7,23278,True,https://www.amazon.in/dp/B00RNWK1S2,805.94,2.0
RKWI-PON-HEA-19059,B0DT16LXWD,Pond's Health & Wellness Product (500g),Pond's,Health & Wellness,Appario Retail Private Ltd,112.03,96.35,14.0,40,4.8,23475,True,https://www.amazon.in/dp/B0DT16LXWD,770.8,4.0
RKWI-HIM-ORA-16480,B01SS9R4RN,Himalaya Oral Care Product (Pack of 3),Himalaya,Oral Care,RK World InfoCom Private Limited,110.55,95.4,13.7,24,4.0,12971,True,https://www.amazon.in/dp/B01SS9R4RN,763.2,3.0
RKWI-DOV-PER-10829,B00FP672ZF,Dove Personal Care Product (250ml),Dove,Personal Care,RK World InfoCom Private Limited,222.26,184.92,16.8,43,3.7,12033,True,https://www.amazon.in/dp/B00FP672ZF,739.68,2.0
RKWI-HIM-HEA-19123,B0HH4YE5F2,Himalaya Health & Wellness Product (500g),Himalaya,Health & Wellness,RK World InfoCom Private Limited,325.24,245.23,24.6,45,4.2,4328,True,https://www.amazon.in/dp/B0HH4YE5F2,735.6899999999999,2.0
RKWI-DET-BAB-10042,B0GJ11YEDW,Dettol Baby Care Product (Pack of 3),Dettol,Baby Care,RK World InfoCom Private Limited,193.61,145.79,24.7,44,4.3,24012,True,https://www.amazon.in/dp/B0GJ11YEDW,583.16,1.0
RKWI-L'O-PER-11316,B0XTX42D13,L'Oreal Personal Care Product (500g),L'Oreal,Personal Care,Cloudtail India,162.73,120.91,25.7,17,4.8,12729,True,https://www.amazon.in/dp/B0XTX42D13,536.96,2.0
RKWI-SUR-HEA-11333,B0WM1XRP4J,Surf Excel Health & Wellness Product (Single Unit),Surf Excel,Health & Wellness,Cocoblu Retail,321.44,256.51,20.2,36,3.8,17957,True,https://www.amazon.in/dp/B0WM1XRP4J,513.02,1.0
RKWI-DET-PER-11729,B09PK42UD2,Dettol Personal Care Product (500g),Dettol,Personal Care,RK World InfoCom Private Limited,311.51,252.95,18.8,49,4.0,21643,True,https://www.amazon.in/dp/B09PK42UD2,505.9,1.0
RKWI-SEN-BEA-15650,B0ZV3BF16T,Sensodyne Beauty & Hygiene Product (500g),Sensodyne,Beauty & Hygiene,Cloudtail India,103.65,82.3,20.6,23,4.6,16656,True,https://www.amazon.in/dp/B0ZV3BF16T,164.6,1.0
RKWI-HIM-BAB-17869,B0F50R34GA,Himalaya Baby Care Product (750ml),Himalaya,Baby Care,Cocoblu Retail,1338.16,1173.57,12.3,13,4.7,3751,True,https://www.amazon.in/dp/B0F50R34GA,0.0,
RKWI-HIM-BEA-17294,B0UOEX80Z2,Himalaya Beauty & Hygiene Product (100g),Himalaya,Beauty & Hygiene,Appario Retail Private Ltd,1639.54,1277.2,22.1,24,4.1,21646,True,https://www.amazon.in/dp/B0UOEX80Z2,0.0,
