ASIN,Title,Price_INR,MRP_INR,Rating,Total_Reviews,Seller,Product_URL
B0DQTW5TKF,"RK ROYAL KLUDGE RK M3 Wireless Gaming Mouse, 47g Lightweight Computer Mouse with PAW3950 Optical Sensor, 8K Polling 42000 DPI, Triple Modes PC Game Mice with 5 Programmable Buttons for Win/Mac, Black | 42,000 DPI, 5 Programmable Buttons, Bluetooth/2.4G/Wired, 200h Battery, PAW 3950 Dual 8Khz Polling Sentor for PC/WIN/Mac",6699,,4.3,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjI2MTAwNzcwMzY0NDYyOjE3ODUzNDY0MjU6c3BfbXRmOjMwMTAyMjg1MzY0NDEzMjo6MDo6&url=%2FRK-ROYAL-KLUDGE-M3-Wireless%2Fdp%2FB0DQTW5TKF%2Fref%3Dsr_1_21_sspa%3Fkeywords%3DRK%2BWorld%2BInfoCom%26qid%3D1785346425%26sr%3D8-21-spons%26aref%3DBW0pmjLdzn%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=BW0pmjLdzn&sp_cr=ZAZ
B0G3GZQFRC,"RK ROYAL KLUDGE R75 Wireless Mechanical Keyboard, 75% Percent Custom Gaming Keyboard Gasket Mount RGB Backlit with Knob & PBT Keycaps, BT5.1/2.4GHz/USB-C, Hot Swappable Cream Switch",7899,10500,5.0,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MTc3MzM4NTEyNTg5NjY0OjE3ODUzNDY0NTU6c3BfYXRmX25leHQ6MzAxMDIyODMxNTU0MTMyOjowOjo&url=%2FRK-ROYAL-KLUDGE-Mechanical-Swappable%2Fdp%2FB0G3GZQFRC%2Fref%3Dsr_1_114_sspa%3Fkeywords%3DRK%2BWorld%2BInfoCom%26qid%3D1785346455%26sr%3D8-114-spons%26aref%3DlFghZYFFlx%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=lFghZYFFlx&sp_cr=ZAZ
B0D4F7TC4T,"RK Trends Heavy Duty Work Gloves, Nitrile Coated, Multipurpose,White/Grey (Grey-White, Pack of 30 Pairs)",808,13.47,4.0,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0Nzc2NjEzNzA3OTk0OTIwOjE3ODUzNDY0ODc6c3BfYXRmX25leHQ6MzAwNDY1NDc1ODAzMTMyOjowOjo&url=%2FTrends-Gloves-Nitrile-Multipurpose-Grey-White%2Fdp%2FB0D4F7TC4T%2Fref%3Dsr_1_227_sspa%3Fkeywords%3DRK%2BWorld%2BInfoCom%26qid%3D1785346487%26sr%3D8-227-spons%26aref%3DFUpajON3mG%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=FUpajON3mG&sp_cr=ZAZ
B0CKBZ3127,"Pack of 48 Pairs, Grey-White Nitrile Coated Safety Hand Gloves for Industrial, Gardening & Mechanical Work | Anti-Slip, Oil Resistant, Breathable | Reusable Work Gloves for Men & Women",1390,14.48,3.8,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODU2NzU5MjUxNTk0MTY0OjE3ODUzNDY0OTE6c3BfYXRmX25leHQ6MzAwNDY1NDc1ODAzODMyOjowOjo&url=%2FRK-TRENDS-Safety-Gloves-Industrial%2Fdp%2FB0CKBZ3127%2Fref%3Dsr_1_243_sspa%3Fkeywords%3DRK%2BWorld%2BInfoCom%26qid%3D1785346491%26sr%3D8-243-spons%26aref%3D0TmLfjlXhM%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=0TmLfjlXhM&sp_cr=ZAZ
B0DSFWYQZW,CEZO,6499,8999,4.3,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTcxNDEzODQ0MTI4NTc0OjE3ODUzNDY1MTE6c3BfYXRmOjMwMDQ2MjMxNTE5OTMzMjo6MDo6&url=%2FCEZO-Professional-Microphone-X3-Podcasting%2Fdp%2FB0DSFWYQZW%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg%26dib_tag%3Dse%26keywords%3DRKWI%2Belectronics%26qid%3D1785346511%26sr%3D8-1-spons%26aref%3DliRWdOpsEg%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=liRWdOpsEg&sp_cr=ZAZ
B0FPFP49QR,Basic Electrical And Electronics Engineering,,,,0,RK World InfoCom Private Limited,https://www.amazon.in/Basic-Electrical-And-Electronics-Engineering/dp/B0FPFP49QR/ref=sr_1_2?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-2
8184247761,Electronics Simplified: A Practical Approach,220,275,1.0,1,RK World InfoCom Private Limited,https://www.amazon.in/Electronics-Simplified-Abhishek-Hardik-Nagrecha/dp/8184247761/ref=sr_1_3?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-3
B09WNDYKQ6,Basic Electrical and Electronics Engineering for Anna University R21 CBCS (SEM II/CSE/IT/Mech. - BE3251),495,,4.7,0,RK World InfoCom Private Limited,https://www.amazon.in/Basic-Electrical-Electronics-Engineering-University-ebook/dp/B09WNDYKQ6/ref=sr_1_4?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-4
B07QDS2DR5,"Basic Electrical, Electronics & Instrumentation Engg. for Anna University R17 CBCS (II-MECH -BE8253)",247,,4.0,0,RK World InfoCom Private Limited,https://www.amazon.in/Basic-Electrical-Electronics-Instrumentation-Engg-ebook/dp/B07QDS2DR5/ref=sr_1_5?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-5
B07QJ5FCJJ,Electronic Circuits II for Anna University R17 CBCS (IV- ECE -EC8452) [eBook],394,,4.3,0,RK World InfoCom Private Limited,https://www.amazon.in/Electronic-Circuits-II-P-Godse-ebook/dp/B07QJ5FCJJ/ref=sr_1_6?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-6
B0GP1VCB8B,"Analog Electronics for GATE 2026–27: Complete Theory, Circuits, and Quick Revision Guide for ECE: Complete Theory, Circuits, and Quick Revision Guide for ECE",349,,,0,RK World InfoCom Private Limited,https://www.amazon.in/Analog-Electronics-GATE-2026-27-Complete-ebook/dp/B0GP1VCB8B/ref=sr_1_7?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-7
B08B1RMV1D,POWER ELECTRONICS (Subject Code : ECE 504),117,,3.0,0,RK World InfoCom Private Limited,https://www.amazon.in/POWER-ELECTRONICS-Subject-Code-ECE-ebook/dp/B08B1RMV1D/ref=sr_1_8?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-8
B087X835HR,Basic Electronics,0,,5.0,0,RK World InfoCom Private Limited,https://www.amazon.in/Basic-Electronics-Er-Swapnil-Kaware-ebook/dp/B087X835HR/ref=sr_1_9?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-9
B00BG70R22,"Power Electronics: Devices, Circuits, And Industrial Applications",738,810,3.0,1,RK World InfoCom Private Limited,https://www.amazon.in/Power-Electronics-Circuits-Industrial-Applications/dp/B00BG70R22/ref=sr_1_10?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-10
B0BGM4PP2D,"Power Electronics:Devices, Circuits and Industrial Applications",755,1100,4.0,9,RK World InfoCom Private Limited,https://www.amazon.in/Power-Electronics-Circuits-Industrial-Applications-ebook/dp/B0BGM4PP2D/ref=sr_1_11?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-11
B07FSKY7SC,BASICS OF ANALOG ELECTRONICS: Analog-electronics for Nascent Junior Undergrads,0,,5.0,0,RK World InfoCom Private Limited,https://www.amazon.in/BASICS-ANALOG-ELECTRONICS-Analog-electronics-Undergrads-ebook/dp/B07FSKY7SC/ref=sr_1_12?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-12
B0BDMCH3RD,Basic Electrical And Electronics Engineering: RGPV - 1st Year (Common),0,,,0,RK World InfoCom Private Limited,https://www.amazon.in/Basic-Electrical-Electronics-Engineering-Common-ebook/dp/B0BDMCH3RD/ref=sr_1_13?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-13
B083KP99HW,Basic Electronics-1 (Hindi Edition),360,,,0,RK World InfoCom Private Limited,https://www.amazon.in/Basic-Electronics-1-Hindi-Anurag-Saxena-ebook/dp/B083KP99HW/ref=sr_1_14?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-14
B01K139BT6,Electronic and Radio Engineering (Electrical & Electronic Engineering) by F.E. Terman (1955-12-01),,,4.9,13,RK World InfoCom Private Limited,https://www.amazon.in/Electronic-Engineering-Electrical-Terman-1955-12-01/dp/B01K139BT6/ref=sr_1_15?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-15
B0921Y4YVT,OBJECTIVE BOOK FOR ELECTRICAL & ELECTRONICS ENGINEERING,,,4.4,107,RK World InfoCom Private Limited,https://www.amazon.in/OBJECTIVE-BOOK-ELECTRICAL-ELECTRONICS-ENGINEERING/dp/B0921Y4YVT/ref=sr_1_16?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-16
8900121413,ECET Electrical And Electronics Engineering 2017 by SIA Expert,,,4.4,3,RK World InfoCom Private Limited,https://www.amazon.in/ECET-Electrical-Electronics-Engineering-Expert/dp/8900121413/ref=sr_1_17?dib=eyJ2IjoiMSJ9.SnXbEeniMJ32Jkq-bZqHCxmfv3wT8oHhq90Cx9NovsRFfe4Vfa9LG3fdEkB-gPPsx8WmXfkxrxKvR-fgoJjbF8Tf2iFd5Td4Sz3Gs6yToerOnc51IGcIqC-fT0thvo4sOhK6-L4vPOv7uO02EnF3ESeEeWpO8ns_yhkPyAMUsosarjzPz9XasY4t3Huop8aR72pA17zaX-g7w25Br_VG6r4_SIUnsR8_aHUeJ0ze83w.5gmGE44U9ZfKsYWpfDqRvwNp7G4YOXwGzwsqt5OQSYg&dib_tag=se&keywords=RKWI+electronics&qid=1785346511&sr=8-17
B0FJ8S53GW,Audio Array,5399,539900,3.3,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjU1MzEyMzk1NzQ3Njc5OjE3ODUzNDY1MTY6c3BfYXRmX25leHQ6MzAxMDkyMzA1NTk2MTMyOjowOjo&url=%2FAudio-Array-Streaming-Bundle-Kit%2Fdp%2FB0FJ8S53GW%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.tVHaCqIcLGTVwfVmOjaed07yNJaaF9hE-phkAMjeu1xjPeNuugeDfikIR2r2RIZUdWLuxZr5-Xi2cv23rG60WFbaMhxIl_14AT96hrmbL9M.84P-xR5Mt0szytilgH82tx8sh8L1xn5jlhopndVcumo%26dib_tag%3Dse%26keywords%3DRKWI%2Belectronics%26qid%3D1785346516%26sr%3D8-18-spons%26aref%3DDEMyYS4mBe%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=DEMyYS4mBe&sp_cr=ZAZ
B0DMKG3Z2F,ULTRAPROLINK,6299,6999,3.1,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjU1MzEyMzk1NzQ3Njc5OjE3ODUzNDY1MTY6c3BfYXRmX25leHQ6MzAwNDI0MjA4NDY3ODMyOjowOjo&url=%2FUltraProlink-Bluetooth-Recording-Broadcast-UM1002D%2Fdp%2FB0DMKG3Z2F%2Fref%3Dsr_1_19_sspa%3Fdib%3DeyJ2IjoiMSJ9.tVHaCqIcLGTVwfVmOjaed07yNJaaF9hE-phkAMjeu1xjPeNuugeDfikIR2r2RIZUdWLuxZr5-Xi2cv23rG60WFbaMhxIl_14AT96hrmbL9M.84P-xR5Mt0szytilgH82tx8sh8L1xn5jlhopndVcumo%26dib_tag%3Dse%26keywords%3DRKWI%2Belectronics%26qid%3D1785346516%26sr%3D8-19-spons%26aref%3DjrVXG5Cnfq%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=jrVXG5Cnfq&sp_cr=ZAZ
0675212596,Fundamentals of Electronic Devices,,,5.0,0,RK World InfoCom Private Limited,https://www.amazon.in/Fundamentals-Electronic-Devices-Ronald-Tocci/dp/0675212596/ref=sr_1_20?dib=eyJ2IjoiMSJ9.tVHaCqIcLGTVwfVmOjaed07yNJaaF9hE-phkAMjeu1xjPeNuugeDfikIR2r2RIZUdWLuxZr5-Xi2cv23rG60WFbaMhxIl_14AT96hrmbL9M.84P-xR5Mt0szytilgH82tx8sh8L1xn5jlhopndVcumo&dib_tag=se&keywords=RKWI+electronics&qid=1785346516&sr=8-20
B08GG5T1ZV,Electronics Devices and Circuits For BATU E&TC Sem 3,,,5.0,1,RK World InfoCom Private Limited,https://www.amazon.in/Electronics-Devices-Circuits-BATU-Sem/dp/B08GG5T1ZV/ref=sr_1_21?dib=eyJ2IjoiMSJ9.tVHaCqIcLGTVwfVmOjaed07yNJaaF9hE-phkAMjeu1xjPeNuugeDfikIR2r2RIZUdWLuxZr5-Xi2cv23rG60WFbaMhxIl_14AT96hrmbL9M.84P-xR5Mt0szytilgH82tx8sh8L1xn5jlhopndVcumo&dib_tag=se&keywords=RKWI+electronics&qid=1785346516&sr=8-21
B07B7D9GB8,Gate Electronics and Communication Analog Circuit by R.K. Kanodia,,,,0,RK World InfoCom Private Limited,https://www.amazon.in/Electronics-Communication-Analog-Circuit-Kanodia/dp/B07B7D9GB8/ref=sr_1_22?dib=eyJ2IjoiMSJ9.tVHaCqIcLGTVwfVmOjaed07yNJaaF9hE-phkAMjeu1xjPeNuugeDfikIR2r2RIZUdWLuxZr5-Xi2cv23rG60WFbaMhxIl_14AT96hrmbL9M.84P-xR5Mt0szytilgH82tx8sh8L1xn5jlhopndVcumo&dib_tag=se&keywords=RKWI+electronics&qid=1785346516&sr=8-22
0074622765,"Basic Electrical, Electronics and Computer Engineering",,,4.0,1,RK World InfoCom Private Limited,https://www.amazon.in/Basic-Electrical-Electronics-Computer-Engineering/dp/0074622765/ref=sr_1_23?dib=eyJ2IjoiMSJ9.tVHaCqIcLGTVwfVmOjaed07yNJaaF9hE-phkAMjeu1xjPeNuugeDfikIR2r2RIZUdWLuxZr5-Xi2cv23rG60WFbaMhxIl_14AT96hrmbL9M.84P-xR5Mt0szytilgH82tx8sh8L1xn5jlhopndVcumo&dib_tag=se&keywords=RKWI+electronics&qid=1785346516&sr=8-23
8187134488,Electronics ( Classical & Modern ),,,3.0,2,RK World InfoCom Private Limited,https://www.amazon.in/Electronics-Classical-Modern-Kar-R/dp/8187134488/ref=sr_1_24?dib=eyJ2IjoiMSJ9.tVHaCqIcLGTVwfVmOjaed07yNJaaF9hE-phkAMjeu1xjPeNuugeDfikIR2r2RIZUdWLuxZr5-Xi2cv23rG60WFbaMhxIl_14AT96hrmbL9M.84P-xR5Mt0szytilgH82tx8sh8L1xn5jlhopndVcumo&dib_tag=se&keywords=RKWI+electronics&qid=1785346516&sr=8-24
B07HN7B5WD,POWER ELECTRONICS,117,,3.4,0,RK World InfoCom Private Limited,https://www.amazon.in/POWER-ELECTRONICS-K-P-AKOLE-ebook/dp/B07HN7B5WD/ref=sr_1_25?dib=eyJ2IjoiMSJ9.tVHaCqIcLGTVwfVmOjaed07yNJaaF9hE-phkAMjeu1xjPeNuugeDfikIR2r2RIZUdWLuxZr5-Xi2cv23rG60WFbaMhxIl_14AT96hrmbL9M.84P-xR5Mt0szytilgH82tx8sh8L1xn5jlhopndVcumo&dib_tag=se&keywords=RKWI+electronics&qid=1785346516&sr=8-25
B098TZGPNT,ECET | Electrical and Electronic Engineering Objective Type With Detailed Synopsis (2022),,,3.7,3,RK World InfoCom Private Limited,https://www.amazon.in/Electrical-Electronic-Engineering-Objective-Detailed/dp/B098TZGPNT/ref=sr_1_26?dib=eyJ2IjoiMSJ9.tVHaCqIcLGTVwfVmOjaed07yNJaaF9hE-phkAMjeu1xjPeNuugeDfikIR2r2RIZUdWLuxZr5-Xi2cv23rG60WFbaMhxIl_14AT96hrmbL9M.84P-xR5Mt0szytilgH82tx8sh8L1xn5jlhopndVcumo&dib_tag=se&keywords=RKWI+electronics&qid=1785346516&sr=8-26
B0CM6WH4ZT,Audio Array,1399,3999,3.7,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTQ5MTk4MjgzMTA1NjY2OjE3ODUzNDY1MjE6c3BfYXRmX25leHQ6MzAxMDkyNTU2NDI1NjMyOjowOjo&url=%2FAudio-Array-AI-12-Broadcasting-Streaming%2Fdp%2FB0CM6WH4ZT%2Fref%3Dsr_1_34_sspa%3Fkeywords%3DRKWI%2Belectronics%26qid%3D1785346520%26sr%3D8-34-spons%26aref%3DzMW1YwwMhD%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=zMW1YwwMhD&sp_cr=ZAZ
B0FMRB168K,Orei,3799,379900,4.6,0,RK World InfoCom Private Limited,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0ODM3MTQ1Mzk1MzMzNjQwOjE3ODUzNDY1NDM6c3BfYXRmX25leHQ6MzAxMjIwNzMzNzc2NTMyOjowOjo&url=%2FOREI-3x1-HDMI-Switch-120Hz%2Fdp%2FB0FMRB168K%2Fref%3Dsr_1_115_sspa%3Fkeywords%3DRKWI%2Belectronics%26qid%3D1785346543%26sr%3D8-115-spons%26aref%3DD2AQ5Zq3DH%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=D2AQ5Zq3DH&sp_cr=ZAZ
